week_start_date,ward,organism,antibiotic,susceptibility_percent,total_tested
2021-07-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.88,19
2021-07-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.16,8
2021-07-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,39.27,16
2021-07-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.84,8
2021-08-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,38.13,15
2021-08-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.65,11
2021-08-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,58.28,16
2021-08-25,ICu,Acinetobacter spp,Piperacillin/Tazobactam,36.01,24
2021-09-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.92,17
2021-09-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.36,9
2021-09-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.47,4
2021-09-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,44.57,0
2021-09-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.8,16
2021-10-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,43.75,21
2021-10-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,39.8,21
2021-10-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.51,16
2021-10-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.15,9
2021-11-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.38,23
2021-11-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.33,17
2021-11-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,70.93,4
2021-11-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.39,10
2021-12-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,38.17,18
2021-12-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,57.93,19
2021-12-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.8,6
2021-12-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.31,12
2021-12-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,47.29,13
2022-01-05,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.86,20
2022-01-12,ICu,Acinetobacter spp,Piperacillin/Tazobactam,45.52,12
2022-01-19,ICu,Acinetobacter spp,Piperacillin/Tazobactam,61.3,19
2022-01-26,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.86,16
2022-02-02,ICu,Acinetobacter spp,Piperacillin/Tazobactam,43.37,13
2022-02-09,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.23,15
2022-02-16,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.76,16
2022-02-23,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.19,16
2022-03-02,ICu,Acinetobacter spp,Piperacillin/Tazobactam,70.67,15
2022-03-09,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.99,24
2022-03-16,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.1,11
2022-03-23,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.51,15
2022-03-30,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.36,7
2022-04-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.93,15
2022-04-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.72,13
2022-04-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.75,11
2022-04-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,62.54,7
2022-05-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,43.7,8
2022-05-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,63.19,3
2022-05-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.62,12
2022-05-25,ICu,Acinetobacter spp,Piperacillin/Tazobactam,63.5,13
2022-06-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,23.45,16
2022-06-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.91,21
2022-06-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,57.1,13
2022-06-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.63,10
2022-06-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.18,14
2022-07-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,62.31,19
2022-07-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.69,11
2022-07-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.17,13
2022-07-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.86,18
2022-08-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,38.95,19
2022-08-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.79,5
2022-08-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.82,22
2022-08-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.2,10
2022-08-31,ICu,Acinetobacter spp,Piperacillin/Tazobactam,57.64,7
2022-09-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,68.27,19
2022-09-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.14,16
2022-09-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,62.77,15
2022-09-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.96,22
2022-10-05,ICu,Acinetobacter spp,Piperacillin/Tazobactam,57.5,17
2022-10-12,ICu,Acinetobacter spp,Piperacillin/Tazobactam,43.99,10
2022-10-19,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.19,10
2022-10-26,ICu,Acinetobacter spp,Piperacillin/Tazobactam,53.84,10
2022-11-02,ICu,Acinetobacter spp,Piperacillin/Tazobactam,41.05,21
2022-11-09,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.59,24
2022-11-16,ICu,Acinetobacter spp,Piperacillin/Tazobactam,60.05,9
2022-11-23,ICu,Acinetobacter spp,Piperacillin/Tazobactam,53.06,11
2022-11-30,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.63,14
2022-12-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.85,20
2022-12-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.67,17
2022-12-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.21,10
2022-12-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,53.61,0
2023-01-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,63.35,13
2023-01-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,58.38,16
2023-01-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,60.41,21
2023-01-25,ICu,Acinetobacter spp,Piperacillin/Tazobactam,60.11,8
2023-02-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,67.62,21
2023-02-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,72.33,19
2023-02-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,64.67,12
2023-02-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,76.44,6
2023-03-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,76.86,17
2023-03-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,62.14,15
2023-03-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,66.89,21
2023-03-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,67.92,11
2023-03-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,65.79,15
2023-04-05,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.9,16
2023-04-12,ICu,Acinetobacter spp,Piperacillin/Tazobactam,72.48,13
2023-04-19,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.25,15
2023-04-26,ICu,Acinetobacter spp,Piperacillin/Tazobactam,64.87,17
2023-05-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,47.76,9
2023-05-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,58.16,18
2023-05-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,61.41,20
2023-05-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,63.02,16
2023-05-31,ICu,Acinetobacter spp,Piperacillin/Tazobactam,55.95,20
2023-06-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.21,17
2023-06-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,58.36,12
2023-06-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,69.84,18
2023-06-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,60.43,16
2023-07-05,ICu,Acinetobacter spp,Piperacillin/Tazobactam,72.45,16
2023-07-12,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.94,17
2023-07-19,ICu,Acinetobacter spp,Piperacillin/Tazobactam,64.18,16
2023-07-26,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.19,20
2023-08-02,ICu,Acinetobacter spp,Piperacillin/Tazobactam,62.09,20
2023-08-09,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.34,9
2023-08-16,ICu,Acinetobacter spp,Piperacillin/Tazobactam,41.87,20
2023-08-23,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.54,9
2023-08-30,ICu,Acinetobacter spp,Piperacillin/Tazobactam,65.12,24
2023-09-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.07,8
2023-09-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.96,12
2023-09-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.95,12
2023-09-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.98,12
2023-10-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,65.36,15
2023-10-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,40.85,19
2023-10-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,61.25,21
2023-10-25,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.39,20
2023-11-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.59,18
2023-11-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,43.09,18
2023-11-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,58.74,19
2023-11-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,39.96,13
2023-11-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,44.56,15
2023-12-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.4,23
2023-12-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.73,14
2023-12-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,40.35,12
2023-12-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.84,20
2024-01-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,41.64,18
2024-01-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,66.04,18
2024-01-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.62,17
2024-01-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,68.31,14
2024-01-31,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.51,16
2024-02-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.16,14
2024-02-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,65.69,10
2024-02-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,68.72,17
2024-02-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.76,14
2024-03-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.2,13
2024-03-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,60.47,15
2024-03-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,65.43,20
2024-03-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,71.47,13
2024-04-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,70.64,15
2024-04-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,61.88,19
2024-04-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.03,19
2024-04-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,50.51,16
2024-05-01,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.33,22
2024-05-08,ICu,Acinetobacter spp,Piperacillin/Tazobactam,72.57,22
2024-05-15,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.15,19
2024-05-22,ICu,Acinetobacter spp,Piperacillin/Tazobactam,54.47,16
2024-05-29,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.33,18
2024-06-05,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.28,16
2024-06-12,ICu,Acinetobacter spp,Piperacillin/Tazobactam,48.84,25
2024-06-19,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.18,14
2024-06-26,ICu,Acinetobacter spp,Piperacillin/Tazobactam,67.22,23
2024-07-03,ICu,Acinetobacter spp,Piperacillin/Tazobactam,41.53,21
2024-07-10,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.86,12
2024-07-17,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.96,26
2024-07-24,ICu,Acinetobacter spp,Piperacillin/Tazobactam,64.29,21
2024-07-31,ICu,Acinetobacter spp,Piperacillin/Tazobactam,64.3,6
2024-08-07,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.0,9
2024-08-14,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.06,10
2024-08-21,ICu,Acinetobacter spp,Piperacillin/Tazobactam,44.38,9
2024-08-28,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.09,9
2024-09-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.32,17
2024-09-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.7,11
2024-09-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.97,7
2024-09-25,ICu,Acinetobacter spp,Piperacillin/Tazobactam,56.01,8
2024-10-02,ICu,Acinetobacter spp,Piperacillin/Tazobactam,46.27,9
2024-10-09,ICu,Acinetobacter spp,Piperacillin/Tazobactam,49.63,11
2024-10-16,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.71,15
2024-10-23,ICu,Acinetobacter spp,Piperacillin/Tazobactam,53.75,13
2024-10-30,ICu,Acinetobacter spp,Piperacillin/Tazobactam,51.67,18
2024-11-06,ICu,Acinetobacter spp,Piperacillin/Tazobactam,59.12,9
2024-11-13,ICu,Acinetobacter spp,Piperacillin/Tazobactam,44.88,23
2024-11-20,ICu,Acinetobacter spp,Piperacillin/Tazobactam,72.88,11
2024-11-27,ICu,Acinetobacter spp,Piperacillin/Tazobactam,34.48,14
2024-12-04,ICu,Acinetobacter spp,Piperacillin/Tazobactam,45.82,28
2024-12-11,ICu,Acinetobacter spp,Piperacillin/Tazobactam,42.85,16
2024-12-18,ICu,Acinetobacter spp,Piperacillin/Tazobactam,52.92,18
2020-01-01,ICu,Acinetobacter baumannii,Meropenem,47.93,18
2020-01-08,ICu,Acinetobacter baumannii,Meropenem,56.64,15
2020-01-15,ICu,Acinetobacter baumannii,Meropenem,53.88,7
2020-01-22,ICu,Acinetobacter baumannii,Meropenem,56.11,18
2020-01-29,ICu,Acinetobacter baumannii,Meropenem,56.03,14
2020-02-05,ICu,Acinetobacter baumannii,Meropenem,67.83,24
2020-02-12,ICu,Acinetobacter baumannii,Meropenem,37.83,8
2020-02-19,ICu,Acinetobacter baumannii,Meropenem,44.59,15
2020-02-26,ICu,Acinetobacter baumannii,Meropenem,53.75,16
2020-03-04,ICu,Acinetobacter baumannii,Meropenem,61.89,11
2020-03-11,ICu,Acinetobacter baumannii,Meropenem,37.41,14
2020-03-18,ICu,Acinetobacter baumannii,Meropenem,72.23,17
2020-03-25,ICu,Acinetobacter baumannii,Meropenem,40.29,20
2020-04-01,ICu,Acinetobacter baumannii,Meropenem,58.83,10
2020-04-08,ICu,Acinetobacter baumannii,Meropenem,49.81,22
2020-04-15,ICu,Acinetobacter baumannii,Meropenem,53.38,11
2020-04-22,ICu,Acinetobacter baumannii,Meropenem,35.48,18
2020-04-29,ICu,Acinetobacter baumannii,Meropenem,44.98,16
2020-05-06,ICu,Acinetobacter baumannii,Meropenem,66.97,22
2020-05-13,ICu,Acinetobacter baumannii,Meropenem,63.23,15
2020-05-20,ICu,Acinetobacter baumannii,Meropenem,51.46,11
2020-05-27,ICu,Acinetobacter baumannii,Meropenem,54.66,15
2020-06-03,ICu,Acinetobacter baumannii,Meropenem,50.91,13
2020-06-10,ICu,Acinetobacter baumannii,Meropenem,51.62,2
2020-06-17,ICu,Acinetobacter baumannii,Meropenem,39.32,25
2020-06-24,ICu,Acinetobacter baumannii,Meropenem,44.57,21
2020-07-01,ICu,Acinetobacter baumannii,Meropenem,41.85,17
2020-07-08,ICu,Acinetobacter baumannii,Meropenem,47.68,10
2020-07-15,ICu,Acinetobacter baumannii,Meropenem,60.43,12
2020-07-22,ICu,Acinetobacter baumannii,Meropenem,40.32,11
2020-07-29,ICu,Acinetobacter baumannii,Meropenem,50.79,18
2020-08-05,ICu,Acinetobacter baumannii,Meropenem,33.2,13
2020-08-12,ICu,Acinetobacter baumannii,Meropenem,40.03,11
2020-08-19,ICu,Acinetobacter baumannii,Meropenem,39.43,12
2020-08-26,ICu,Acinetobacter baumannii,Meropenem,30.09,18
2020-09-02,ICu,Acinetobacter baumannii,Meropenem,39.19,18
2020-09-09,ICu,Acinetobacter baumannii,Meropenem,38.08,11
2020-09-16,ICu,Acinetobacter baumannii,Meropenem,50.12,16
2020-09-23,ICu,Acinetobacter baumannii,Meropenem,32.0,11
2020-09-30,ICu,Acinetobacter baumannii,Meropenem,49.53,4
2020-10-07,ICu,Acinetobacter baumannii,Meropenem,41.88,21
2020-10-14,ICu,Acinetobacter baumannii,Meropenem,31.32,11
2020-10-21,ICu,Acinetobacter baumannii,Meropenem,37.3,18
2020-10-28,ICu,Acinetobacter baumannii,Meropenem,42.29,7
2020-11-04,ICu,Acinetobacter baumannii,Meropenem,35.73,22
2020-11-11,ICu,Acinetobacter baumannii,Meropenem,31.31,16
2020-11-18,ICu,Acinetobacter baumannii,Meropenem,20.97,19
2020-11-25,ICu,Acinetobacter baumannii,Meropenem,46.38,7
2020-12-02,ICu,Acinetobacter baumannii,Meropenem,38.46,17
2020-12-09,ICu,Acinetobacter baumannii,Meropenem,28.57,21
2020-12-16,ICu,Acinetobacter baumannii,Meropenem,47.5,26
2020-12-23,ICu,Acinetobacter baumannii,Meropenem,28.57,16
2020-12-30,ICu,Acinetobacter baumannii,Meropenem,48.77,19
2021-01-06,ICu,Acinetobacter baumannii,Meropenem,29.16,12
2021-01-13,ICu,Acinetobacter baumannii,Meropenem,33.13,13
2021-01-20,ICu,Acinetobacter baumannii,Meropenem,34.6,10
2021-01-27,ICu,Acinetobacter baumannii,Meropenem,38.22,8
2021-02-03,ICu,Acinetobacter baumannii,Meropenem,38.33,15
2021-02-10,ICu,Acinetobacter baumannii,Meropenem,39.14,20
2021-02-17,ICu,Acinetobacter baumannii,Meropenem,25.23,24
2021-02-24,ICu,Acinetobacter baumannii,Meropenem,46.66,23
2021-03-03,ICu,Acinetobacter baumannii,Meropenem,42.1,19
2021-03-10,ICu,Acinetobacter baumannii,Meropenem,51.39,23
2021-03-17,ICu,Acinetobacter baumannii,Meropenem,32.73,19
2021-03-24,ICu,Acinetobacter baumannii,Meropenem,39.85,9
2021-03-31,ICu,Acinetobacter baumannii,Meropenem,41.25,20
2021-04-07,ICu,Acinetobacter baumannii,Meropenem,37.56,15
2021-04-14,ICu,Acinetobacter baumannii,Meropenem,39.24,20
2021-04-21,ICu,Acinetobacter baumannii,Meropenem,48.32,12
2021-04-28,ICu,Acinetobacter baumannii,Meropenem,26.54,13
2021-05-05,ICu,Acinetobacter baumannii,Meropenem,42.88,21
2021-05-12,ICu,Acinetobacter baumannii,Meropenem,43.26,10
2021-05-19,ICu,Acinetobacter baumannii,Meropenem,52.62,12
2021-05-26,ICu,Acinetobacter baumannii,Meropenem,49.73,20
2021-06-02,ICu,Acinetobacter baumannii,Meropenem,36.59,19
2021-06-09,ICu,Acinetobacter baumannii,Meropenem,48.42,19
2021-06-16,ICu,Acinetobacter baumannii,Meropenem,23.11,27
2021-06-23,ICu,Acinetobacter baumannii,Meropenem,32.01,16
2021-06-30,ICu,Acinetobacter baumannii,Meropenem,46.66,16
2021-07-07,ICu,Acinetobacter baumannii,Meropenem,62.93,11
2021-07-14,ICu,Acinetobacter baumannii,Meropenem,25.16,22
2021-07-21,ICu,Acinetobacter baumannii,Meropenem,35.2,1
2021-07-28,ICu,Acinetobacter baumannii,Meropenem,31.41,9
2021-08-04,ICu,Acinetobacter baumannii,Meropenem,32.64,17
2021-08-11,ICu,Acinetobacter baumannii,Meropenem,35.47,25
2021-08-18,ICu,Acinetobacter baumannii,Meropenem,38.23,17
2021-08-25,ICu,Acinetobacter baumannii,Meropenem,34.99,18
2021-09-01,ICu,Acinetobacter baumannii,Meropenem,35.88,14
2021-09-08,ICu,Acinetobacter baumannii,Meropenem,32.05,20
2021-09-15,ICu,Acinetobacter baumannii,Meropenem,32.0,2
2021-09-22,ICu,Acinetobacter baumannii,Meropenem,36.17,12
2021-09-29,ICu,Acinetobacter baumannii,Meropenem,49.22,14
2021-10-06,ICu,Acinetobacter baumannii,Meropenem,45.4,19
2021-10-13,ICu,Acinetobacter baumannii,Meropenem,31.7,21
2021-10-20,ICu,Acinetobacter baumannii,Meropenem,25.92,20
2021-10-27,ICu,Acinetobacter baumannii,Meropenem,38.13,14
2021-11-03,ICu,Acinetobacter baumannii,Meropenem,27.0,17
2021-11-10,ICu,Acinetobacter baumannii,Meropenem,41.33,13
2021-11-17,ICu,Acinetobacter baumannii,Meropenem,38.6,19
2021-11-24,ICu,Acinetobacter baumannii,Meropenem,33.4,19
2021-12-01,ICu,Acinetobacter baumannii,Meropenem,37.3,19
2021-12-08,ICu,Acinetobacter baumannii,Meropenem,28.25,14
2021-12-15,ICu,Acinetobacter baumannii,Meropenem,30.74,11
2021-12-22,ICu,Acinetobacter baumannii,Meropenem,42.17,17
2021-12-29,ICu,Acinetobacter baumannii,Meropenem,35.66,15
2022-01-05,ICu,Acinetobacter baumannii,Meropenem,30.56,19
2022-01-12,ICu,Acinetobacter baumannii,Meropenem,46.17,20
2022-01-19,ICu,Acinetobacter baumannii,Meropenem,45.87,15
2022-01-26,ICu,Acinetobacter baumannii,Meropenem,45.86,17
2022-02-02,ICu,Acinetobacter baumannii,Meropenem,41.36,16
2022-02-09,ICu,Acinetobacter baumannii,Meropenem,29.02,9
2022-02-16,ICu,Acinetobacter baumannii,Meropenem,38.3,11
2022-02-23,ICu,Acinetobacter baumannii,Meropenem,31.01,18
2022-03-02,ICu,Acinetobacter baumannii,Meropenem,24.88,14
2022-03-09,ICu,Acinetobacter baumannii,Meropenem,51.66,17
2022-03-16,ICu,Acinetobacter baumannii,Meropenem,43.04,8
2022-03-23,ICu,Acinetobacter baumannii,Meropenem,51.22,25
2022-03-30,ICu,Acinetobacter baumannii,Meropenem,30.75,15
2022-04-06,ICu,Acinetobacter baumannii,Meropenem,43.87,11
2022-04-13,ICu,Acinetobacter baumannii,Meropenem,56.05,8
2022-04-20,ICu,Acinetobacter baumannii,Meropenem,49.22,17
2022-04-27,ICu,Acinetobacter baumannii,Meropenem,34.91,8
2022-05-04,ICu,Acinetobacter baumannii,Meropenem,42.34,20
2022-05-11,ICu,Acinetobacter baumannii,Meropenem,48.1,14
2022-05-18,ICu,Acinetobacter baumannii,Meropenem,33.66,21
2022-05-25,ICu,Acinetobacter baumannii,Meropenem,50.56,13
2022-06-01,ICu,Acinetobacter baumannii,Meropenem,64.04,11
2022-06-08,ICu,Acinetobacter baumannii,Meropenem,50.04,20
2022-06-15,ICu,Acinetobacter baumannii,Meropenem,37.85,26
2022-06-22,ICu,Acinetobacter baumannii,Meropenem,35.19,17
2022-06-29,ICu,Acinetobacter baumannii,Meropenem,40.25,11
2022-07-06,ICu,Acinetobacter baumannii,Meropenem,48.31,12
2022-07-13,ICu,Acinetobacter baumannii,Meropenem,36.94,15
2022-07-20,ICu,Acinetobacter baumannii,Meropenem,37.25,17
2022-07-27,ICu,Acinetobacter baumannii,Meropenem,36.28,12
2022-08-03,ICu,Acinetobacter baumannii,Meropenem,25.15,15
2022-08-10,ICu,Acinetobacter baumannii,Meropenem,45.88,11
2022-08-17,ICu,Acinetobacter baumannii,Meropenem,29.2,21
2022-08-24,ICu,Acinetobacter baumannii,Meropenem,24.05,17
2022-08-31,ICu,Acinetobacter baumannii,Meropenem,34.59,16
2022-09-07,ICu,Acinetobacter baumannii,Meropenem,42.91,12
2022-09-14,ICu,Acinetobacter baumannii,Meropenem,33.17,18
2022-09-21,ICu,Acinetobacter baumannii,Meropenem,19.98,10
2022-09-28,ICu,Acinetobacter baumannii,Meropenem,40.04,3
2022-10-05,ICu,Acinetobacter baumannii,Meropenem,34.36,2
2022-10-12,ICu,Acinetobacter baumannii,Meropenem,37.12,13
2022-10-19,ICu,Acinetobacter baumannii,Meropenem,40.48,21
2022-10-26,ICu,Acinetobacter baumannii,Meropenem,40.47,17
2022-11-02,ICu,Acinetobacter baumannii,Meropenem,33.38,20
2022-11-09,ICu,Acinetobacter baumannii,Meropenem,33.25,8
2022-11-16,ICu,Acinetobacter baumannii,Meropenem,32.99,16
2022-11-23,ICu,Acinetobacter baumannii,Meropenem,38.58,8
2022-11-30,ICu,Acinetobacter baumannii,Meropenem,27.68,17
2022-12-07,ICu,Acinetobacter baumannii,Meropenem,49.18,7
2022-12-14,ICu,Acinetobacter baumannii,Meropenem,44.41,2
2022-12-21,ICu,Acinetobacter baumannii,Meropenem,44.63,22
2022-12-28,ICu,Acinetobacter baumannii,Meropenem,44.44,12
2023-01-04,ICu,Acinetobacter baumannii,Meropenem,16.04,11
2023-01-11,ICu,Acinetobacter baumannii,Meropenem,32.9,16
2023-01-18,ICu,Acinetobacter baumannii,Meropenem,58.17,13
2023-01-25,ICu,Acinetobacter baumannii,Meropenem,41.81,17
2023-02-01,ICu,Acinetobacter baumannii,Meropenem,32.51,12
2023-02-08,ICu,Acinetobacter baumannii,Meropenem,31.33,13
2023-02-15,ICu,Acinetobacter baumannii,Meropenem,44.38,8
2023-02-22,ICu,Acinetobacter baumannii,Meropenem,30.76,19
2023-03-01,ICu,Acinetobacter baumannii,Meropenem,45.86,11
2023-03-08,ICu,Acinetobacter baumannii,Meropenem,33.69,17
2023-03-15,ICu,Acinetobacter baumannii,Meropenem,45.79,23
2023-03-22,ICu,Acinetobacter baumannii,Meropenem,45.03,11
2023-03-29,ICu,Acinetobacter baumannii,Meropenem,53.98,17
2023-04-05,ICu,Acinetobacter baumannii,Meropenem,51.87,13
2023-04-12,ICu,Acinetobacter baumannii,Meropenem,46.82,13
2023-04-19,ICu,Acinetobacter baumannii,Meropenem,23.61,16
2023-04-26,ICu,Acinetobacter baumannii,Meropenem,33.1,21
2023-05-03,ICu,Acinetobacter baumannii,Meropenem,26.46,18
2023-05-10,ICu,Acinetobacter baumannii,Meropenem,44.24,15
2023-05-17,ICu,Acinetobacter baumannii,Meropenem,30.09,21
2023-05-24,ICu,Acinetobacter baumannii,Meropenem,27.88,15
2023-05-31,ICu,Acinetobacter baumannii,Meropenem,27.06,15
2023-06-07,ICu,Acinetobacter baumannii,Meropenem,32.62,16
2023-06-14,ICu,Acinetobacter baumannii,Meropenem,45.71,15
2023-06-21,ICu,Acinetobacter baumannii,Meropenem,22.56,13
2023-06-28,ICu,Acinetobacter baumannii,Meropenem,34.43,10
2023-07-05,ICu,Acinetobacter baumannii,Meropenem,17.94,16
2023-07-12,ICu,Acinetobacter baumannii,Meropenem,31.16,12
2023-07-19,ICu,Acinetobacter baumannii,Meropenem,42.69,23
2023-07-26,ICu,Acinetobacter baumannii,Meropenem,33.95,15
